FAOcode,Area,Units,Country,Year,Catch,scientificname,English_name,Family,Order.or.higher.taxa,kingdom,phylum,class,order,family,genus,AphiaID
CTC,27.9.a,TLW,ES,2016,1050.87,Sepia officinalis,Common cuttlefish,SEPIIDAE,CEPHALOPODA (CUTTLEFISHES),Animalia,Mollusca,Cephalopoda,Sepiida,Sepiidae,Sepia,141444
CTC,27.9.a,TLW,ES,2015,982.7,Sepia officinalis,Common cuttlefish,SEPIIDAE,CEPHALOPODA (CUTTLEFISHES),Animalia,Mollusca,Cephalopoda,Sepiida,Sepiidae,Sepia,141444
CTC,27.9.a,TLW,ES,2014,931.44,Sepia officinalis,Common cuttlefish,SEPIIDAE,CEPHALOPODA (CUTTLEFISHES),Animalia,Mollusca,Cephalopoda,Sepiida,Sepiidae,Sepia,141444
CTC,27.9.a,TLW,ES,2013,1469.54,Sepia officinalis,Common cuttlefish,SEPIIDAE,CEPHALOPODA (CUTTLEFISHES),Animalia,Mollusca,Cephalopoda,Sepiida,Sepiidae,Sepia,141444
CTC,27.9.a,TLW,ES,2012,966.88,Sepia officinalis,Common cuttlefish,SEPIIDAE,CEPHALOPODA (CUTTLEFISHES),Animalia,Mollusca,Cephalopoda,Sepiida,Sepiidae,Sepia,141444
CTC,27.9.a,TLW,ES,2011,1030.8,Sepia officinalis,Common cuttlefish,SEPIIDAE,CEPHALOPODA (CUTTLEFISHES),Animalia,Mollusca,Cephalopoda,Sepiida,Sepiidae,Sepia,141444
CTC,27.9.a,TLW,ES,2010,1177.1,Sepia officinalis,Common cuttlefish,SEPIIDAE,CEPHALOPODA (CUTTLEFISHES),Animalia,Mollusca,Cephalopoda,Sepiida,Sepiidae,Sepia,141444
CTC,27.9.a,TLW,ES,2009,947.3,Sepia officinalis,Common cuttlefish,SEPIIDAE,CEPHALOPODA (CUTTLEFISHES),Animalia,Mollusca,Cephalopoda,Sepiida,Sepiidae,Sepia,141444
CTC,27.9.a,TLW,ES,2008,1358,Sepia officinalis,Common cuttlefish,SEPIIDAE,CEPHALOPODA (CUTTLEFISHES),Animalia,Mollusca,Cephalopoda,Sepiida,Sepiidae,Sepia,141444
CTC,27.9.a,TLW,ES,2007,1154.9,Sepia officinalis,Common cuttlefish,SEPIIDAE,CEPHALOPODA (CUTTLEFISHES),Animalia,Mollusca,Cephalopoda,Sepiida,Sepiidae,Sepia,141444
CTC,27.9.a,TLW,ES,2006,1259.6,Sepia officinalis,Common cuttlefish,SEPIIDAE,CEPHALOPODA (CUTTLEFISHES),Animalia,Mollusca,Cephalopoda,Sepiida,Sepiidae,Sepia,141444
CTG,27.8.c,TLW,ES,2022,9.69,Ruditapes decussatus,Grooved carpet shell,VENERIDAE,BIVALVIA,Animalia,Mollusca,Bivalvia,Venerida,Veneridae,Ruditapes,231749
CTG,27.8.c,TLW,ES,2021,7.72,Ruditapes decussatus,Grooved carpet shell,VENERIDAE,BIVALVIA,Animalia,Mollusca,Bivalvia,Venerida,Veneridae,Ruditapes,231749
CTG,27.8.c,TLW,ES,2020,9.59,Ruditapes decussatus,Grooved carpet shell,VENERIDAE,BIVALVIA,Animalia,Mollusca,Bivalvia,Venerida,Veneridae,Ruditapes,231749
CTG,27.8.c,TLW,ES,2019,7.86,Ruditapes decussatus,Grooved carpet shell,VENERIDAE,BIVALVIA,Animalia,Mollusca,Bivalvia,Venerida,Veneridae,Ruditapes,231749
CTG,27.8.c,TLW,ES,2018,8.12,Ruditapes decussatus,Grooved carpet shell,VENERIDAE,BIVALVIA,Animalia,Mollusca,Bivalvia,Venerida,Veneridae,Ruditapes,231749
CTG,27.8.c,TLW,ES,2017,33.7,Ruditapes decussatus,Grooved carpet shell,VENERIDAE,BIVALVIA,Animalia,Mollusca,Bivalvia,Venerida,Veneridae,Ruditapes,231749
CTG,27.8.c,TLW,ES,2016,36.81,Ruditapes decussatus,Grooved carpet shell,VENERIDAE,BIVALVIA,Animalia,Mollusca,Bivalvia,Venerida,Veneridae,Ruditapes,231749
CTG,27.8.c,TLW,ES,2015,66.63,Ruditapes decussatus,Grooved carpet shell,VENERIDAE,BIVALVIA,Animalia,Mollusca,Bivalvia,Venerida,Veneridae,Ruditapes,231749
CTG,27.8.c,TLW,ES,2014,54.34,Ruditapes decussatus,Grooved carpet shell,VENERIDAE,BIVALVIA,Animalia,Mollusca,Bivalvia,Venerida,Veneridae,Ruditapes,231749
CTG,27.8.c,TLW,ES,2013,58.84,Ruditapes decussatus,Grooved carpet shell,VENERIDAE,BIVALVIA,Animalia,Mollusca,Bivalvia,Venerida,Veneridae,Ruditapes,231749
CTG,27.8.c,TLW,ES,2012,65.56,Ruditapes decussatus,Grooved carpet shell,VENERIDAE,BIVALVIA,Animalia,Mollusca,Bivalvia,Venerida,Veneridae,Ruditapes,231749
CTG,27.8.c,TLW,ES,2011,55.35,Ruditapes decussatus,Grooved carpet shell,VENERIDAE,BIVALVIA,Animalia,Mollusca,Bivalvia,Venerida,Veneridae,Ruditapes,231749
CTG,27.8.c,TLW,ES,2010,36.8,Ruditapes decussatus,Grooved carpet shell,VENERIDAE,BIVALVIA,Animalia,Mollusca,Bivalvia,Venerida,Veneridae,Ruditapes,231749
CTG,27.8.c,TLW,ES,2009,33.1,Ruditapes decussatus,Grooved carpet shell,VENERIDAE,BIVALVIA,Animalia,Mollusca,Bivalvia,Venerida,Veneridae,Ruditapes,231749
CTG,27.8.c,TLW,ES,2008,9,Ruditapes decussatus,Grooved carpet shell,VENERIDAE,BIVALVIA,Animalia,Mollusca,Bivalvia,Venerida,Veneridae,Ruditapes,231749
CTG,27.8.c,TLW,ES,2007,9.4,Ruditapes decussatus,Grooved carpet shell,VENERIDAE,BIVALVIA,Animalia,Mollusca,Bivalvia,Venerida,Veneridae,Ruditapes,231749
CTG,27.8.c,TLW,ES,2006,23.4,Ruditapes decussatus,Grooved carpet shell,VENERIDAE,BIVALVIA,Animalia,Mollusca,Bivalvia,Venerida,Veneridae,Ruditapes,231749
CTG,27.9.a,TLW,ES,2022,71.9,Ruditapes decussatus,Grooved carpet shell,VENERIDAE,BIVALVIA,Animalia,Mollusca,Bivalvia,Venerida,Veneridae,Ruditapes,231749
CTG,27.9.a,TLW,ES,2021,60.04,Ruditapes decussatus,Grooved carpet shell,VENERIDAE,BIVALVIA,Animalia,Mollusca,Bivalvia,Venerida,Veneridae,Ruditapes,231749
CTG,27.9.a,TLW,ES,2020,58.19,Ruditapes decussatus,Grooved carpet shell,VENERIDAE,BIVALVIA,Animalia,Mollusca,Bivalvia,Venerida,Veneridae,Ruditapes,231749
CTG,27.9.a,TLW,ES,2019,66.62,Ruditapes decussatus,Grooved carpet shell,VENERIDAE,BIVALVIA,Animalia,Mollusca,Bivalvia,Venerida,Veneridae,Ruditapes,231749
CTG,27.9.a,TLW,ES,2018,93.7,Ruditapes decussatus,Grooved carpet shell,VENERIDAE,BIVALVIA,Animalia,Mollusca,Bivalvia,Venerida,Veneridae,Ruditapes,231749
CTG,27.9.a,TLW,ES,2017,280,Ruditapes decussatus,Grooved carpet shell,VENERIDAE,BIVALVIA,Animalia,Mollusca,Bivalvia,Venerida,Veneridae,Ruditapes,231749
CTG,27.9.a,TLW,ES,2016,317.64,Ruditapes decussatus,Grooved carpet shell,VENERIDAE,BIVALVIA,Animalia,Mollusca,Bivalvia,Venerida,Veneridae,Ruditapes,231749
CTG,27.9.a,TLW,ES,2015,415.18,Ruditapes decussatus,Grooved carpet shell,VENERIDAE,BIVALVIA,Animalia,Mollusca,Bivalvia,Venerida,Veneridae,Ruditapes,231749
CTG,27.9.a,TLW,ES,2014,521.27,Ruditapes decussatus,Grooved carpet shell,VENERIDAE,BIVALVIA,Animalia,Mollusca,Bivalvia,Venerida,Veneridae,Ruditapes,231749
CTG,27.9.a,TLW,ES,2013,575.53,Ruditapes decussatus,Grooved carpet shell,VENERIDAE,BIVALVIA,Animalia,Mollusca,Bivalvia,Venerida,Veneridae,Ruditapes,231749
CTG,27.9.a,TLW,ES,2012,668.43,Ruditapes decussatus,Grooved carpet shell,VENERIDAE,BIVALVIA,Animalia,Mollusca,Bivalvia,Venerida,Veneridae,Ruditapes,231749
CTG,27.9.a,TLW,ES,2011,719.55,Ruditapes decussatus,Grooved carpet shell,VENERIDAE,BIVALVIA,Animalia,Mollusca,Bivalvia,Venerida,Veneridae,Ruditapes,231749
CTG,27.9.a,TLW,ES,2010,767,Ruditapes decussatus,Grooved carpet shell,VENERIDAE,BIVALVIA,Animalia,Mollusca,Bivalvia,Venerida,Veneridae,Ruditapes,231749
CTG,27.9.a,TLW,ES,2009,786.6,Ruditapes decussatus,Grooved carpet shell,VENERIDAE,BIVALVIA,Animalia,Mollusca,Bivalvia,Venerida,Veneridae,Ruditapes,231749
CTG,27.9.a,TLW,ES,2008,266,Ruditapes decussatus,Grooved carpet shell,VENERIDAE,BIVALVIA,Animalia,Mollusca,Bivalvia,Venerida,Veneridae,Ruditapes,231749
CTG,27.9.a,TLW,ES,2007,197,Ruditapes decussatus,Grooved carpet shell,VENERIDAE,BIVALVIA,Animalia,Mollusca,Bivalvia,Venerida,Veneridae,Ruditapes,231749
CTG,27.9.a,TLW,ES,2006,129.4,Ruditapes decussatus,Grooved carpet shell,VENERIDAE,BIVALVIA,Animalia,Mollusca,Bivalvia,Venerida,Veneridae,Ruditapes,231749
EOI,27.8.c,TLW,ES,2022,139.82,Eledone cirrhosa,Horned octopus,ELEDONIDAE,CEPHALOPODA (OCTOPODS),Animalia,Mollusca,Cephalopoda,Octopoda,Eledonidae,Eledone,140600
EOI,27.8.c,TLW,ES,2021,46.53,Eledone cirrhosa,Horned octopus,ELEDONIDAE,CEPHALOPODA (OCTOPODS),Animalia,Mollusca,Cephalopoda,Octopoda,Eledonidae,Eledone,140600
EOI,27.8.c,TLW,ES,2020,50.79,Eledone cirrhosa,Horned octopus,ELEDONIDAE,CEPHALOPODA (OCTOPODS),Animalia,Mollusca,Cephalopoda,Octopoda,Eledonidae,Eledone,140600
EOI,27.8.c,TLW,ES,2019,72.94,Eledone cirrhosa,Horned octopus,ELEDONIDAE,CEPHALOPODA (OCTOPODS),Animalia,Mollusca,Cephalopoda,Octopoda,Eledonidae,Eledone,140600
EOI,27.8.c,TLW,ES,2018,104.23,Eledone cirrhosa,Horned octopus,ELEDONIDAE,CEPHALOPODA (OCTOPODS),Animalia,Mollusca,Cephalopoda,Octopoda,Eledonidae,Eledone,140600
EOI,27.8.c,TLW,ES,2017,94.51,Eledone cirrhosa,Horned octopus,ELEDONIDAE,CEPHALOPODA (OCTOPODS),Animalia,Mollusca,Cephalopoda,Octopoda,Eledonidae,Eledone,140600
EOI,27.8.c,TLW,ES,2016,119.34,Eledone cirrhosa,Horned octopus,ELEDONIDAE,CEPHALOPODA (OCTOPODS),Animalia,Mollusca,Cephalopoda,Octopoda,Eledonidae,Eledone,140600
EOI,27.8.c,TLW,ES,2015,261.17,Eledone cirrhosa,Horned octopus,ELEDONIDAE,CEPHALOPODA (OCTOPODS),Animalia,Mollusca,Cephalopoda,Octopoda,Eledonidae,Eledone,140600
EOI,27.8.c,TLW,ES,2014,185.98,Eledone cirrhosa,Horned octopus,ELEDONIDAE,CEPHALOPODA (OCTOPODS),Animalia,Mollusca,Cephalopoda,Octopoda,Eledonidae,Eledone,140600
EOI,27.8.c,TLW,ES,2013,341.83,Eledone cirrhosa,Horned octopus,ELEDONIDAE,CEPHALOPODA (OCTOPODS),Animalia,Mollusca,Cephalopoda,Octopoda,Eledonidae,Eledone,140600
EOI,27.9.a,TLW,ES,2022,256.91,Eledone cirrhosa,Horned octopus,ELEDONIDAE,CEPHALOPODA (OCTOPODS),Animalia,Mollusca,Cephalopoda,Octopoda,Eledonidae,Eledone,140600
EOI,27.9.a,TLW,ES,2021,205.44,Eledone cirrhosa,Horned octopus,ELEDONIDAE,CEPHALOPODA (OCTOPODS),Animalia,Mollusca,Cephalopoda,Octopoda,Eledonidae,Eledone,140600
EOI,27.9.a,TLW,ES,2020,206.35,Eledone cirrhosa,Horned octopus,ELEDONIDAE,CEPHALOPODA (OCTOPODS),Animalia,Mollusca,Cephalopoda,Octopoda,Eledonidae,Eledone,140600
EOI,27.9.a,TLW,ES,2019,183.85,Eledone cirrhosa,Horned octopus,ELEDONIDAE,CEPHALOPODA (OCTOPODS),Animalia,Mollusca,Cephalopoda,Octopoda,Eledonidae,Eledone,140600
EOI,27.9.a,TLW,ES,2018,128.66,Eledone cirrhosa,Horned octopus,ELEDONIDAE,CEPHALOPODA (OCTOPODS),Animalia,Mollusca,Cephalopoda,Octopoda,Eledonidae,Eledone,140600
EOI,27.9.a,TLW,ES,2017,209.09,Eledone cirrhosa,Horned octopus,ELEDONIDAE,CEPHALOPODA (OCTOPODS),Animalia,Mollusca,Cephalopoda,Octopoda,Eledonidae,Eledone,140600
EOI,27.9.a,TLW,ES,2016,290.8,Eledone cirrhosa,Horned octopus,ELEDONIDAE,CEPHALOPODA (OCTOPODS),Animalia,Mollusca,Cephalopoda,Octopoda,Eledonidae,Eledone,140600
EOI,27.9.a,TLW,ES,2015,316.79,Eledone cirrhosa,Horned octopus,ELEDONIDAE,CEPHALOPODA (OCTOPODS),Animalia,Mollusca,Cephalopoda,Octopoda,Eledonidae,Eledone,140600
EOI,27.9.a,TLW,ES,2014,288.31,Eledone cirrhosa,Horned octopus,ELEDONIDAE,CEPHALOPODA (OCTOPODS),Animalia,Mollusca,Cephalopoda,Octopoda,Eledonidae,Eledone,140600
EOI,27.9.a,TLW,ES,2013,295.74,Eledone cirrhosa,Horned octopus,ELEDONIDAE,CEPHALOPODA (OCTOPODS),Animalia,Mollusca,Cephalopoda,Octopoda,Eledonidae,Eledone,140600
EQE,27.8.c,TLW,ES,2017,13.26,Ensis ensis,Pod razor shell,PHARIDAE,BIVALVIA,Animalia,Mollusca,Bivalvia,Adapedonta,Pharidae,Ensis,140733
EQE,27.8.c,TLW,ES,2016,15.33,Ensis ensis,Pod razor shell,PHARIDAE,BIVALVIA,Animalia,Mollusca,Bivalvia,Adapedonta,Pharidae,Ensis,140733
EQE,27.8.c,TLW,ES,2015,13.28,Ensis ensis,Pod razor shell,PHARIDAE,BIVALVIA,Animalia,Mollusca,Bivalvia,Adapedonta,Pharidae,Ensis,140733
EQE,27.8.c,TLW,ES,2014,16.59,Ensis ensis,Pod razor shell,PHARIDAE,BIVALVIA,Animalia,Mollusca,Bivalvia,Adapedonta,Pharidae,Ensis,140733
EQE,27.8.c,TLW,ES,2013,10.7,Ensis ensis,Pod razor shell,PHARIDAE,BIVALVIA,Animalia,Mollusca,Bivalvia,Adapedonta,Pharidae,Ensis,140733
EQE,27.9.a,TLW,ES,2017,540.46,Ensis ensis,Pod razor shell,PHARIDAE,BIVALVIA,Animalia,Mollusca,Bivalvia,Adapedonta,Pharidae,Ensis,140733
EQE,27.9.a,TLW,ES,2016,523.82,Ensis ensis,Pod razor shell,PHARIDAE,BIVALVIA,Animalia,Mollusca,Bivalvia,Adapedonta,Pharidae,Ensis,140733
EQE,27.9.a,TLW,ES,2015,439.79,Ensis ensis,Pod razor shell,PHARIDAE,BIVALVIA,Animalia,Mollusca,Bivalvia,Adapedonta,Pharidae,Ensis,140733
EQE,27.9.a,TLW,ES,2014,409.25,Ensis ensis,Pod razor shell,PHARIDAE,BIVALVIA,Animalia,Mollusca,Bivalvia,Adapedonta,Pharidae,Ensis,140733
EQE,27.9.a,TLW,ES,2013,356.93,Ensis ensis,Pod razor shell,PHARIDAE,BIVALVIA,Animalia,Mollusca,Bivalvia,Adapedonta,Pharidae,Ensis,140733
EQK,27.8.c,TLW,ES,2022,12.77,Ensis magnus,Arched razor shell,PHARIDAE,BIVALVIA,Animalia,Mollusca,Bivalvia,Adapedonta,Pharidae,Ensis,160539
EQK,27.8.c,TLW,ES,2021,6.33,Ensis magnus,Arched razor shell,PHARIDAE,BIVALVIA,Animalia,Mollusca,Bivalvia,Adapedonta,Pharidae,Ensis,160539
EQK,27.8.c,TLW,ES,2020,2.2,Ensis magnus,Arched razor shell,PHARIDAE,BIVALVIA,Animalia,Mollusca,Bivalvia,Adapedonta,Pharidae,Ensis,160539
EQK,27.8.c,TLW,ES,2019,4.13,Ensis magnus,Arched razor shell,PHARIDAE,BIVALVIA,Animalia,Mollusca,Bivalvia,Adapedonta,Pharidae,Ensis,160539
EQK,27.8.c,TLW,ES,2018,6.83,Ensis magnus,Arched razor shell,PHARIDAE,BIVALVIA,Animalia,Mollusca,Bivalvia,Adapedonta,Pharidae,Ensis,160539
EQK,27.9.a,TLW,ES,2022,520.51,Ensis magnus,Arched razor shell,PHARIDAE,BIVALVIA,Animalia,Mollusca,Bivalvia,Adapedonta,Pharidae,Ensis,160539
EQK,27.9.a,TLW,ES,2021,476.47,Ensis magnus,Arched razor shell,PHARIDAE,BIVALVIA,Animalia,Mollusca,Bivalvia,Adapedonta,Pharidae,Ensis,160539
EQK,27.9.a,TLW,ES,2020,441.82,Ensis magnus,Arched razor shell,PHARIDAE,BIVALVIA,Animalia,Mollusca,Bivalvia,Adapedonta,Pharidae,Ensis,160539
EQK,27.9.a,TLW,ES,2019,549.33,Ensis magnus,Arched razor shell,PHARIDAE,BIVALVIA,Animalia,Mollusca,Bivalvia,Adapedonta,Pharidae,Ensis,160539
EQK,27.9.a,TLW,ES,2018,528.83,Ensis magnus,Arched razor shell,PHARIDAE,BIVALVIA,Animalia,Mollusca,Bivalvia,Adapedonta,Pharidae,Ensis,160539
FOR,27.8.c,TLW,ES,2022,5.35,Phycis phycis,Forkbeard,PHYCIDAE,GADIFORMES,Animalia,Chordata,Teleostei,Gadiformes,Phycidae,Phycis,126502
FOR,27.8.c,TLW,ES,2021,1.99,Phycis phycis,Forkbeard,PHYCIDAE,GADIFORMES,Animalia,Chordata,Teleostei,Gadiformes,Phycidae,Phycis,126502
FOR,27.8.c,TLW,ES,2020,2.86,Phycis phycis,Forkbeard,PHYCIDAE,GADIFORMES,Animalia,Chordata,Teleostei,Gadiformes,Phycidae,Phycis,126502
FOR,27.8.c,TLW,ES,2019,3.31,Phycis phycis,Forkbeard,PHYCIDAE,GADIFORMES,Animalia,Chordata,Teleostei,Gadiformes,Phycidae,Phycis,126502
FOR,27.8.c,TLW,ES,2018,4.4,Phycis phycis,Forkbeard,PHYCIDAE,GADIFORMES,Animalia,Chordata,Teleostei,Gadiformes,Phycidae,Phycis,126502
FOR,27.8.c,TLW,ES,2017,16.17,Phycis phycis,Forkbeard,PHYCIDAE,GADIFORMES,Animalia,Chordata,Teleostei,Gadiformes,Phycidae,Phycis,126502
FOR,27.8.c,TLW,ES,2016,16.12,Phycis phycis,Forkbeard,PHYCIDAE,GADIFORMES,Animalia,Chordata,Teleostei,Gadiformes,Phycidae,Phycis,126502
FOR,27.8.c,TLW,ES,2015,26.1,Phycis phycis,Forkbeard,PHYCIDAE,GADIFORMES,Animalia,Chordata,Teleostei,Gadiformes,Phycidae,Phycis,126502
FOR,27.8.c,TLW,ES,2014,80.61,Phycis phycis,Forkbeard,PHYCIDAE,GADIFORMES,Animalia,Chordata,Teleostei,Gadiformes,Phycidae,Phycis,126502
FOR,27.8.c,TLW,ES,2013,116.56,Phycis phycis,Forkbeard,PHYCIDAE,GADIFORMES,Animalia,Chordata,Teleostei,Gadiformes,Phycidae,Phycis,126502
FOR,27.8.c,TLW,ES,2012,87.65,Phycis phycis,Forkbeard,PHYCIDAE,GADIFORMES,Animalia,Chordata,Teleostei,Gadiformes,Phycidae,Phycis,126502
FOR,27.8.c,TLW,ES,2011,117.53,Phycis phycis,Forkbeard,PHYCIDAE,GADIFORMES,Animalia,Chordata,Teleostei,Gadiformes,Phycidae,Phycis,126502
FOR,27.8.c,TLW,ES,2010,60.6,Phycis phycis,Forkbeard,PHYCIDAE,GADIFORMES,Animalia,Chordata,Teleostei,Gadiformes,Phycidae,Phycis,126502
FOR,27.8.c,TLW,ES,2009,26.1,Phycis phycis,Forkbeard,PHYCIDAE,GADIFORMES,Animalia,Chordata,Teleostei,Gadiformes,Phycidae,Phycis,126502
FOR,27.8.c,TLW,ES,2008,15,Phycis phycis,Forkbeard,PHYCIDAE,GADIFORMES,Animalia,Chordata,Teleostei,Gadiformes,Phycidae,Phycis,126502
FOR,27.8.c,TLW,ES,2007,13.8,Phycis phycis,Forkbeard,PHYCIDAE,GADIFORMES,Animalia,Chordata,Teleostei,Gadiformes,Phycidae,Phycis,126502
FOR,27.8.c,TLW,ES,2006,6.9,Phycis phycis,Forkbeard,PHYCIDAE,GADIFORMES,Animalia,Chordata,Teleostei,Gadiformes,Phycidae,Phycis,126502
FOR,27.9.a,TLW,ES,2022,20.45,Phycis phycis,Forkbeard,PHYCIDAE,GADIFORMES,Animalia,Chordata,Teleostei,Gadiformes,Phycidae,Phycis,126502
FOR,27.9.a,TLW,ES,2021,20.37,Phycis phycis,Forkbeard,PHYCIDAE,GADIFORMES,Animalia,Chordata,Teleostei,Gadiformes,Phycidae,Phycis,126502
FOR,27.9.a,TLW,ES,2020,20.39,Phycis phycis,Forkbeard,PHYCIDAE,GADIFORMES,Animalia,Chordata,Teleostei,Gadiformes,Phycidae,Phycis,126502
FOR,27.9.a,TLW,ES,2019,15.96,Phycis phycis,Forkbeard,PHYCIDAE,GADIFORMES,Animalia,Chordata,Teleostei,Gadiformes,Phycidae,Phycis,126502
FOR,27.9.a,TLW,ES,2018,23.49,Phycis phycis,Forkbeard,PHYCIDAE,GADIFORMES,Animalia,Chordata,Teleostei,Gadiformes,Phycidae,Phycis,126502
FOR,27.9.a,TLW,ES,2017,20.24,Phycis phycis,Forkbeard,PHYCIDAE,GADIFORMES,Animalia,Chordata,Teleostei,Gadiformes,Phycidae,Phycis,126502
FOR,27.9.a,TLW,ES,2016,27.52,Phycis phycis,Forkbeard,PHYCIDAE,GADIFORMES,Animalia,Chordata,Teleostei,Gadiformes,Phycidae,Phycis,126502
FOR,27.9.a,TLW,ES,2015,36.4,Phycis phycis,Forkbeard,PHYCIDAE,GADIFORMES,Animalia,Chordata,Teleostei,Gadiformes,Phycidae,Phycis,126502
FOR,27.9.a,TLW,ES,2014,39.21,Phycis phycis,Forkbeard,PHYCIDAE,GADIFORMES,Animalia,Chordata,Teleostei,Gadiformes,Phycidae,Phycis,126502
FOR,27.9.a,TLW,ES,2013,37.8,Phycis phycis,Forkbeard,PHYCIDAE,GADIFORMES,Animalia,Chordata,Teleostei,Gadiformes,Phycidae,Phycis,126502
FOR,27.9.a,TLW,ES,2012,32.93,Phycis phycis,Forkbeard,PHYCIDAE,GADIFORMES,Animalia,Chordata,Teleostei,Gadiformes,Phycidae,Phycis,126502
FOR,27.9.a,TLW,ES,2011,40.49,Phycis phycis,Forkbeard,PHYCIDAE,GADIFORMES,Animalia,Chordata,Teleostei,Gadiformes,Phycidae,Phycis,126502
FOR,27.9.a,TLW,ES,2010,40.9,Phycis phycis,Forkbeard,PHYCIDAE,GADIFORMES,Animalia,Chordata,Teleostei,Gadiformes,Phycidae,Phycis,126502
FOR,27.9.a,TLW,ES,2009,21.1,Phycis phycis,Forkbeard,PHYCIDAE,GADIFORMES,Animalia,Chordata,Teleostei,Gadiformes,Phycidae,Phycis,126502
FOR,27.9.a,TLW,ES,2008,23,Phycis phycis,Forkbeard,PHYCIDAE,GADIFORMES,Animalia,Chordata,Teleostei,Gadiformes,Phycidae,Phycis,126502
FOR,27.9.a,TLW,ES,2007,15,Phycis phycis,Forkbeard,PHYCIDAE,GADIFORMES,Animalia,Chordata,Teleostei,Gadiformes,Phycidae,Phycis,126502
FOR,27.9.a,TLW,ES,2006,17.1,Phycis phycis,Forkbeard,PHYCIDAE,GADIFORMES,Animalia,Chordata,Teleostei,Gadiformes,Phycidae,Phycis,126502
GFB,27.8.c,TLW,ES,2022,169.72,Phycis blennoides,Greater forkbeard,PHYCIDAE,GADIFORMES,Animalia,Chordata,Teleostei,Gadiformes,Phycidae,Phycis,126501
GFB,27.8.c,TLW,ES,2021,164.09,Phycis blennoides,Greater forkbeard,PHYCIDAE,GADIFORMES,Animalia,Chordata,Teleostei,Gadiformes,Phycidae,Phycis,126501
GFB,27.8.c,TLW,ES,2020,129.27,Phycis blennoides,Greater forkbeard,PHYCIDAE,GADIFORMES,Animalia,Chordata,Teleostei,Gadiformes,Phycidae,Phycis,126501
GFB,27.8.c,TLW,ES,2019,128.18,Phycis blennoides,Greater forkbeard,PHYCIDAE,GADIFORMES,Animalia,Chordata,Teleostei,Gadiformes,Phycidae,Phycis,126501
GFB,27.8.c,TLW,ES,2018,128.56,Phycis blennoides,Greater forkbeard,PHYCIDAE,GADIFORMES,Animalia,Chordata,Teleostei,Gadiformes,Phycidae,Phycis,126501
GFB,27.8.c,TLW,ES,2017,130.27,Phycis blennoides,Greater forkbeard,PHYCIDAE,GADIFORMES,Animalia,Chordata,Teleostei,Gadiformes,Phycidae,Phycis,126501
GFB,27.8.c,TLW,ES,2016,190.4,Phycis blennoides,Greater forkbeard,PHYCIDAE,GADIFORMES,Animalia,Chordata,Teleostei,Gadiformes,Phycidae,Phycis,126501
GFB,27.8.c,TLW,ES,2015,165.06,Phycis blennoides,Greater forkbeard,PHYCIDAE,GADIFORMES,Animalia,Chordata,Teleostei,Gadiformes,Phycidae,Phycis,126501
GFB,27.8.c,TLW,ES,2014,236.1,Phycis blennoides,Greater forkbeard,PHYCIDAE,GADIFORMES,Animalia,Chordata,Teleostei,Gadiformes,Phycidae,Phycis,126501
GFB,27.8.c,TLW,ES,2013,170.27,Phycis blennoides,Greater forkbeard,PHYCIDAE,GADIFORMES,Animalia,Chordata,Teleostei,Gadiformes,Phycidae,Phycis,126501
GFB,27.8.c,TLW,ES,2012,147.37,Phycis blennoides,Greater forkbeard,PHYCIDAE,GADIFORMES,Animalia,Chordata,Teleostei,Gadiformes,Phycidae,Phycis,126501
GFB,27.8.c,TLW,ES,2011,110.77,Phycis blennoides,Greater forkbeard,PHYCIDAE,GADIFORMES,Animalia,Chordata,Teleostei,Gadiformes,Phycidae,Phycis,126501
GFB,27.8.c,TLW,ES,2010,81.4,Phycis blennoides,Greater forkbeard,PHYCIDAE,GADIFORMES,Animalia,Chordata,Teleostei,Gadiformes,Phycidae,Phycis,126501
GFB,27.8.c,TLW,ES,2009,99.2,Phycis blennoides,Greater forkbeard,PHYCIDAE,GADIFORMES,Animalia,Chordata,Teleostei,Gadiformes,Phycidae,Phycis,126501
GFB,27.8.c,TLW,ES,2008,99,Phycis blennoides,Greater forkbeard,PHYCIDAE,GADIFORMES,Animalia,Chordata,Teleostei,Gadiformes,Phycidae,Phycis,126501
GFB,27.8.c,TLW,ES,2007,74.1,Phycis blennoides,Greater forkbeard,PHYCIDAE,GADIFORMES,Animalia,Chordata,Teleostei,Gadiformes,Phycidae,Phycis,126501
GFB,27.8.c,TLW,ES,2006,54.3,Phycis blennoides,Greater forkbeard,PHYCIDAE,GADIFORMES,Animalia,Chordata,Teleostei,Gadiformes,Phycidae,Phycis,126501
GFB,27.9.a,TLW,ES,2022,22.44,Phycis blennoides,Greater forkbeard,PHYCIDAE,GADIFORMES,Animalia,Chordata,Teleostei,Gadiformes,Phycidae,Phycis,126501
GFB,27.9.a,TLW,ES,2021,14.99,Phycis blennoides,Greater forkbeard,PHYCIDAE,GADIFORMES,Animalia,Chordata,Teleostei,Gadiformes,Phycidae,Phycis,126501
GFB,27.9.a,TLW,ES,2020,17.93,Phycis blennoides,Greater forkbeard,PHYCIDAE,GADIFORMES,Animalia,Chordata,Teleostei,Gadiformes,Phycidae,Phycis,126501
GFB,27.9.a,TLW,ES,2019,35.69,Phycis blennoides,Greater forkbeard,PHYCIDAE,GADIFORMES,Animalia,Chordata,Teleostei,Gadiformes,Phycidae,Phycis,126501
